system:index,countyears,cropland_mode,first,longitude,system:indexviejuno,.geo
2008_220,7.0,24.0,24,-99.40968038158394,7586.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.4096804,37.5073131]}"
2008_165,6.0,24.0,24,-99.37060366672473,5633.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.3706037,37.5172844]}"
2008_1762,6.0,24.0,24,-99.32586756557559,63221.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.3258676,37.4137985]}"
2008_1863,8.0,24.0,24,-99.29298922617681,66774.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.2929892,37.3466944]}"
2008_1920,7.0,24.0,24,-99.2981096232963,69260.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.2981096,37.5657935]}"
2008_1536,6.0,24.0,24,-99.38650384725365,55176.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.3865038,37.7714178]}"
2008_1278,5.0,24.0,61,-99.32505908181987,45957.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.3250591,37.840139]}"
2008_463,9.0,24.0,24,-99.31239283631379,16602.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.3123928,37.7964808]}"
2008_950,5.0,24.0,24,-99.31239283631379,34162.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.3123928,37.8258557]}"
2008_46,7.0,24.0,24,-99.19704915383285,1618.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.1970492,37.9549436]}"
2008_606,5.0,24.0,24,-99.22238164484502,21548.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.2223816,38.2403384]}"
2008_1115,5.0,24.0,24,-99.26199734887469,39378.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.2619973,38.260281]}"
2008_450,6.0,24.0,24,-99.25175655463573,16202.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.2517566,38.2449198]}"
2008_1249,5.0,24.0,61,-99.39081576061743,45012.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.3908158,38.2527352]}"
2008_427,5.0,24.0,4,-99.49025926256945,15150.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.4902593,38.0169274]}"
2008_643,5.0,24.0,24,-99.6115318259256,22859.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.6115318,37.9420079]}"
2008_200,5.0,24.0,24,-99.66920366716607,6529.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.6692037,37.9756947]}"
2008_1304,5.0,24.0,61,-99.61341828802225,46857.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.6134183,38.0207003]}"
2008_1284,5.0,24.0,61,-99.71393976831521,46060.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.7139398,38.1142149]}"
2008_539,5.0,24.0,4,-99.75139951566301,19114.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.7513995,38.2074601]}"
2008_742,5.0,24.0,61,-99.72418056255418,26565.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.7241806,38.0463023]}"
2008_1164,7.0,24.0,61,-99.89234518374136,41361.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.8923452,37.963298]}"
2008_1568,5.0,24.0,61,-99.7325348946965,56252.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.7325349,37.8269337]}"
2008_89,6.0,24.0,36,-99.57568904608922,2902.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.575689,37.787857]}"
2008_485,6.0,24.0,24,-99.66408327004659,17173.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.6640833,37.636401]}"
2008_588,5.0,24.0,24,-99.72175511128707,20991.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.7217551,37.6285857]}"
2008_88,5.0,24.0,61,-99.78751179008461,2881.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.7875118,37.6978458]}"
2008_420,7.0,24.0,176,-99.94624410078853,14958.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.9462441,37.7258733]}"
2008_860,9.0,24.0,24,-100.08422532842928,31268.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.0842253,37.7673754]}"
2008_210,5.0,24.0,61,-100.13515980503887,7149.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.1351598,37.7940554]}"
2008_401,5.0,24.0,61,-100.11710366782806,14370.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.1171037,37.8317846]}"
2008_1570,5.0,24.0,61,-100.06482171829231,56291.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.0648217,37.8738258]}"
2008_334,7.0,24.0,61,-99.93411684445292,11732.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.9341168,37.7458159]}"
2008_1589,7.0,24.0,24,-99.9858598048182,56722.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.9858598,37.8201964]}"
2008_294,5.0,24.0,61,-100.01200077958607,10439.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.0120008,37.963837]}"
2008_1621,5.0,24.0,61,-100.05673688073523,57714.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.0567369,38.0039917]}"
2008_1612,5.0,24.0,24,-99.93519482279386,57431.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.9351948,37.9813541]}"
2008_1328,7.0,24.0,61,-100.20846233222302,47556.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.2084623,38.0171969]}"
2008_454,6.0,24.0,24,-100.10147298188438,16466.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.101473,38.035253]}"
2008_136,5.0,24.0,24,-100.28338182691859,4663.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.2833818,38.0360615]}"
2008_1002,6.0,24.0,24,-100.30628886666364,35711.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.3062889,38.0622025]}"
2008_1221,9.0,24.0,24,-100.48280781999311,43884.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.4828078,37.9188314]}"
2008_1253,6.0,24.0,24,-100.54937298254637,45191.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.549373,37.7083561]}"
2008_80,6.0,24.0,24,-100.5345507803584,2652.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.5345508,37.71159]}"
2008_1591,5.0,24.0,61,-100.48981467920925,56777.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.4898147,37.612955]}"
2008_325,5.0,24.0,61,-100.53616774786981,11490.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.5361677,37.3208229]}"
2008_533,5.0,24.0,61,-100.56338670097864,18977.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.5633867,37.2599171]}"
2008_405,5.0,24.0,61,-100.48819771169784,14501.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.4881977,37.2103301]}"
2008_11,5.0,24.0,61,-100.37932189926255,418.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.3793219,37.3477723]}"
2008_733,5.0,24.0,24,-100.41327821700227,26268.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.4132782,37.3736438]}"
2008_1226,5.0,24.0,61,-99.98208688062489,44163.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.9820869,37.5256388]}"
2008_1206,5.0,24.0,24,-99.97319355931211,43381.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.9731936,36.8947519]}"
2008_144,9.0,24.0,24,-100.05943182658758,4917.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.0594318,36.9289778]}"
2008_105,10.0,24.0,24,-100.56338670097864,3631.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.5633867,36.9324812]}"
2008_1882,6.0,24.0,24,-100.48011287414076,68025.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.4801129,36.9535018]}"
2008_668,8.0,24.0,24,-100.26343922761113,23752.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.2634392,36.7265873]}"
2008_1491,5.0,24.0,24,-100.55691883093299,53661.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.5569188,36.5282393]}"
2008_1100,6.0,24.0,24,-100.61432117758822,38950.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.6143212,36.4977864]}"
2008_1970,5.0,24.0,24,-100.47445348785081,71236.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.4744535,36.4460435]}"
2008_1447,7.0,24.0,24,-100.5270049319718,52208.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.5270049,36.4066973]}"
2008_1382,6.0,24.0,24,-99.93438633903816,49668.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.9343863,36.2053848]}"
2008_615,5.0,24.0,24,-100.09500511183872,21976.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.0950051,36.5508769]}"
2008_237,5.0,24.0,24,-100.11036630319717,8131.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.1103663,36.8648381]}"
2008_982,9.0,24.0,176,-99.72606702465083,35005.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.726067,36.5842942]}"
2008_1421,10.0,24.0,24,-99.61126233134036,51007.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.6112623,36.7953084]}"
2008_33,9.0,24.0,24,-99.7077413928548,1280.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.7077414,36.767281]}"
2008_991,10.0,24.0,24,-99.66246630253517,35314.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.6624663,36.8823552]}"
2008_1690,10.0,24.0,24,-99.49834410012653,60186.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.4983441,36.8214494]}"
2008_1669,8.0,24.0,24,-99.45468597731832,59451.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.454686,36.8987944]}"
2008_1471,10.0,24.0,24,-99.2035170238785,53071.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.203517,36.668107]}"
2008_1871,9.0,24.0,24,-99.47516756579626,67375.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.4751676,36.617442]}"
2008_1919,10.0,24.0,24,-99.29999608539295,69214.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.2999961,36.5840247]}"
2008_1310,10.0,24.0,24,-99.20540348597515,46939.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.2054035,36.4662556]}"
2008_205,9.0,24.0,24,-99.19758814300332,6687.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.1975881,36.3703155]}"
2008_1842,8.0,24.0,24,-99.31293182548427,66062.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.3129318,36.2684465]}"
2008_1240,5.0,24.0,24,-99.87024662775201,44698.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.8702466,36.1574148]}"
2008_42,10.0,24.0,24,-99.27816702398884,1455.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.278167,36.2126612]}"
2008_965,7.0,24.0,176,-99.36521377502002,34653.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.3652138,35.6685516]}"
2008_944,6.0,24.0,24,-100.01307875792702,34034.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.0130788,35.8407586]}"
2008_947,5.0,24.0,152,-99.99313615861956,34105.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.9931362,35.8111142]}"
2008_215,8.0,24.0,61,-99.9971785773981,7313.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.9971786,35.8051853]}"
2008_65,8.0,24.0,24,-99.95729337878319,2242.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.9572934,36.1574148]}"
2008_271,10.0,24.0,24,-100.46636865029373,9334.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.4663687,35.721642]}"
2008_1393,8.0,24.0,24,-100.48658074418643,50021.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.4865807,34.7379868]}"
2008_1967,6.0,24.0,24,-100.4450785780601,71058.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.4450786,34.526703]}"
2008_1353,5.0,24.0,61,-100.29038868613472,48686.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.2903887,34.1437512]}"
2008_1436,7.0,24.0,24,-100.37150655629071,51783.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.3715066,34.2943987]}"
2008_1782,5.0,24.0,24,-100.28796323486759,63899.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.2879632,34.3671622]}"
2008_1112,8.0,24.0,24,-100.24187966079226,39274.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.2418797,34.3849489]}"
2008_523,5.0,2.0,2,-99.96268327048791,18715.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.9626833,34.2914343]}"
2008_1300,5.0,2.0,2,-100.0715590829232,46771.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.0715591,34.3361704]}"
2008_203,6.0,24.0,24,-100.003915942029,6668.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.0039159,34.4057]}"
2008_971,9.0,24.0,24,-99.95378994917513,34769.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.9537899,34.428068]}"
2008_1574,10.0,24.0,24,-99.9039334509065,56395.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.9039335,34.5275115]}"
2008_116,5.0,24.0,4,-100.02439753050693,4098.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.0243975,34.5951547]}"
2008_448,9.0,24.0,4,-100.02951792762642,16129.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.0295179,34.4563649]}"
2008_1085,5.0,24.0,4,-100.13731576172076,38619.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.1373158,34.4493581]}"
2008_1203,9.0,24.0,24,-100.2526594442017,43354.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-100.2526594,34.7740991]}"
2008_1623,8.0,24.0,152,-99.84949554468885,57759.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.8494955,34.6962151]}"
2008_1254,10.0,24.0,24,-99.80287298144306,45262.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.802873,34.6768115]}"
2008_1044,8.0,24.0,2,-99.69911756612724,37153.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.6991176,34.7889213]}"
2008_279,8.0,24.0,24,-99.66920366716607,9614.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.6692037,34.7813754]}"
2008_1717,10.0,24.0,24,-99.56383128433885,60965.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.5638313,34.7086119]}"
2008_1007,7.0,24.0,24,-99.63524734942635,35803.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.6352473,34.6590249]}"
2008_1364,10.0,24.0,24,-99.64818308951767,48962.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.6481831,34.6870523]}"
2008_1488,6.0,24.0,152,-99.64198471405724,53622.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.6419847,34.7018745]}"
2008_283,5.0,24.0,152,-99.70342947949102,10000.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.7034295,34.5641628]}"
2008_376,10.0,24.0,24,-99.58566034574295,13322.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.5856603,34.6204871]}"
2008_1654,9.0,24.0,236,-99.56517875726503,58805.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.5651788,34.5927292]}"
2008_183,9.0,24.0,24,-99.5635617897536,6093.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.5635618,34.5385608]}"
2008_379,5.0,24.0,152,-99.70801088744003,13349.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.7080109,34.5601204]}"
2008_257,5.0,24.0,24,-99.6875292989621,8733.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.6875293,34.4997536]}"
2008_562,9.0,24.0,24,-99.9001605267132,19864.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.9001605,34.3765945]}"
2008_320,10.0,24.0,24,-99.73469085137837,11347.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.7346909,34.3986931]}"
2008_1096,8.0,24.0,24,-99.76972514745904,38889.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.7697251,34.4216001]}"
2008_908,10.0,24.0,24,-99.75921485863485,33080.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.7592149,34.2415778]}"
2008_672,10.0,24.0,24,-99.8009865193464,23911.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.8009865,34.2466982]}"
2008_1601,10.0,24.0,24,-99.74978254815159,57042.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.7497825,34.2555915]}"
2008_1419,7.0,24.0,24,-99.64306269239819,50975.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.6430627,34.2607119]}"
2008_143,8.0,24.0,24,-99.63848128444918,4866.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.6384813,34.2423862]}"
2008_267,8.0,24.0,24,-99.70531594158767,9195.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.7053159,34.2299895]}"
2008_1147,8.0,24.0,24,-99.59185872120338,40924.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.5918587,34.280924]}"
2008_1202,5.0,24.0,121,-99.57326359482211,43353.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.5732636,34.2806545]}"
2008_1288,8.0,24.0,24,-99.47355059828483,46086.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.4735506,34.427529]}"
2008_1703,9.0,24.0,24,-99.42315511084573,60602.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.4231551,34.4973281]}"
2008_1114,6.0,24.0,24,-99.46142334194923,39367.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.4614233,34.3218871]}"
2008_1932,7.0,24.0,24,-99.52744951533201,69714.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.5274495,34.2970936]}"
2008_1280,9.0,24.0,24,-99.45953687985258,45984.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.4595369,34.2952072]}"
2008_1843,8.0,24.0,24,-99.48567785462045,66160.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.4856779,34.2669102]}"
2008_824,9.0,24.0,24,-99.51181882938833,29363.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.5118188,34.1793245]}"
2008_1024,10.0,24.0,24,-99.43393489425516,36371.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.4339349,34.1639633]}"
2008_1286,7.0,24.0,24,-99.34446269195686,46084.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.3444627,34.2857749]}"
2008_1086,9.0,24.0,24,-99.28220944276738,38633.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.2822094,34.2132808]}"
2008_1531,8.0,24.0,24,-99.27870601315931,55122.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.278706,34.2423862]}"
2008_1207,7.0,24.0,4,-99.22858002030544,43422.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.22858,34.2165148]}"
2008_339,9.0,24.0,24,-99.27735854023314,11899.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.2773585,34.3682402]}"
2008_1241,9.0,24.0,24,-99.26307532721563,44709.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.2630753,34.3531485]}"
2008_1529,6.0,24.0,24,-99.32505908181987,54963.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.3250591,34.3817149]}"
2008_462,10.0,24.0,24,-99.3342218977179,16600.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.3342219,34.4733431]}"
2008_1414,10.0,24.0,24,-99.27493308896601,50772.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.2749331,34.4714566]}"
2008_1935,7.0,24.0,24,-99.19112027295766,69798.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.1911203,34.5601204]}"
2008_179,9.0,24.0,24,-99.23316142825445,6007.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.2331614,34.6447417]}"
2008_1116,5.0,24.0,24,-99.26038038136328,39443.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.2603804,34.6401602]}"
2008_1963,10.0,24.0,24,-99.30808092295003,70798.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.3080809,34.5797935]}"
2008_1685,10.0,24.0,24,-99.46492677155729,60058.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.4649268,34.52832]}"
2008_20,9.0,24.0,24,-99.44201973181224,870.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.4420197,34.6439332]}"
2008_1890,10.0,24.0,24,-99.46492677155729,68308.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.4649268,34.8072469]}"
2008_628,10.0,24.0,24,-99.4010565548564,22371.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.4010566,34.828537]}"
2008_1791,10.0,24.0,24,-99.29730113954058,64333.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.2973011,34.7061864]}"
2008_1370,10.0,24.0,24,-99.19031178920196,49380.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.1903118,34.8870173]}"
2008_1642,6.0,24.0,4,-99.19866612134426,58346.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.1986661,34.9398382]}"
2008_1683,5.0,24.0,152,-99.32883200601319,60027.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.328832,34.9902337]}"
2008_1737,5.0,24.0,236,-99.20432550763421,62050.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.2043255,35.0376648]}"
2008_1665,10.0,24.0,24,-99.27655005647742,59205.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.2765501,35.0678482]}"
2008_1165,8.0,24.0,24,-99.21187135602082,41398.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.2118714,35.198014]}"
2008_1404,10.0,24.0,24,-99.25067857629479,50370.0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-99.2506786,35.2050209]}"
